scenario,emission_reduction,C,I,E,T,sense,slack,horizon,h2prod,imports,system_cost,obj_bound_dual,h2price,h2value,co2seq,dac,captured_co2,elec_cap,elec_cf,smr,smr_cc,ammonia_cracking,bio_hydrogen,fossil_gas,fossil_oil,total_onwind,total_offwind,total_solar,total_nuclear,total_h2_storage,demand:Haber-Bosch,demand:methanolisation,demand:H2 for industry,demand:land transport fuel cell,demand:Fischer-Tropsch,demand:H2 Fuel Cell,demand:Sabatier,demand:hydrogen for highT industry,demand:hydrogen for mediumT industry
fastaaab,fast,a,a,a,b,max,0.02,2035,24.36647064167739,256.9972426589076,1049237654375.9727,-30.694626778702116,3.4059072228282354,2697947459.954309,75000000.00530785,0.13956667878819076,247.01628224473225,188013.5713745656,0.7805680024674962,1.9475569505266634e-08,1.9188895201000614e-08,-0.0,2.61364151289683e-08,744955408.9056715,3344881281.683144,781228.0404368651,480161.89465589065,1422722.559978289,40121.30008057951,1850375.8803789536,2696470.67416,7661787.85405,19440000.0,65889512.86918,829248239.81796,0.0,0.0,4292434.32965,0.0
fastaaab,fast,a,a,a,b,min,0.05,2035,6.714392918305477,223.79071558199635,1074721835379.6738,-3.6645142556968278,1.1887214192581006,258216965.86782467,75000000.00192751,0.7097812149947481,116.87742436365833,55581.79216982141,0.7210964448772686,0.0011988081532200438,0.0002939909700451797,-0.0,1.9598857575071855,371833120.08247566,3632324866.1563883,934544.3231640684,421182.8872643359,1631230.9819313344,40121.30007390553,635129.5701923631,0.0,446311.43339,19440000.0,65889512.86918,203386073.74127,0.0,0.0,0.0,0.0
fastaaab,fast,a,a,a,b,max,0.05,2035,35.3103479439185,158.0435197375556,1076280859148.9934,-26.641225101515776,2.9095888895258875,3300689249.059799,75000000.00324294,0.08110040236693894,298.959178157166,273893.7490945814,0.7796507123790087,9.540687776994232e-09,1.0099424182745541e-08,-0.0,1.554334683152471e-08,1078922476.198832,3087708410.40843,853988.5875461596,564737.368616878,1520296.438928598,40121.300043929696,3139249.0907460563,4868176.12409,6907034.64789,19440000.0,65889512.86918,1082907283.84319,0.0,0.0,16250016.21905,0.0
fastaaab,fast,a,a,a,b,min,0.1,2035,4.589081494637257,152.95408613095486,1118536107595.516,-1.5716723033771025,0.8981416573220395,136303741.5518235,74999999.99942139,0.14024562481128122,125.14813862453828,36427.503755306236,0.7519959590288773,1.2853188418794675e-05,1.9855079122868287e-05,-0.0,5.297949749214979,319544223.8205262,3672580044.920947,972339.4055467069,477944.42247571005,1891714.8162233075,40516.6222133127,80568.36788092763,0.0,0.0,19440000.0,65889512.86918,244120703.55905,0.0,0.0,0.0,0.0
fastaaab,fast,a,a,a,b,max,0.1,2035,48.54415193791209,69.28067265243567,1121440252654.7642,-17.671451050927068,1.4921183134675444,2298038282.4991565,74999999.97028464,0.527615051867039,354.44158734833206,366030.2218229808,0.8061233653669388,5.04988511775379e-08,7.287812586431896e-08,-0.0,7.866854752617965e-08,1418736270.8411481,2826024028.127682,925401.7935457013,605927.7549044959,1722894.0682126337,40121.30026900546,3126387.331905186,58389531.87802,32842594.69574,19440000.0,65889512.86918,1325481857.1819,0.0,0.0,115933094.73184,0.0
fastaaab,fast,a,a,a,b,min,0.02,2040,36.341860486765796,1211.2742097193784,1233066515594.5527,-3.099515370690169,1.0762156467000128,1278273677.6035109,125000000.02732617,0.671927035815925,339.21548719030466,301470.290544246,0.7057920796432734,0.023477739151197705,0.002538425935853402,-0.0,2.621642549161151e-07,163531449.21032417,870657237.3355743,1075797.270064264,502698.9356244364,2534472.50659032,31807.900347923216,4009606.443937524,6584914.50813,7365513.50773,39860000.0,123331652.29359,1034988548.54105,0.0,0.0,0.0,0.0
fastaaab,fast,a,a,a,b,max,0.02,2040,55.024637449711136,1296.2628078374712,1234105222298.729,-28.76238040600015,2.8598163560876952,5065840926.839058,124999999.9993501,35763045.04485816,485.65245825435466,430264.4922994753,0.7545723298811782,1.339141674068914e-09,5.621869669378073e-09,-0.0,3.3354341908714097e-09,0.14241299014278333,996565581.379754,1030577.3458619742,586890.8877391007,2495497.824920208,31807.900011988975,6385789.20185098,11058937.64589,102571.90379,39860000.0,123331652.29359,1755549674.04641,0.0,0.0,659677.54834,0.0
fastaaab,fast,a,a,a,b,min,0.05,2040,35.07528312424568,1169.0591865174779,1266784630594.4795,-1.1073680788869338,0.8204608824003815,953505234.4852436,125000000.0090753,0.5497275009858688,390.3956013226712,287870.6741402942,0.7122729655958061,0.035262711343701,6.782414794991158e-05,-0.0,10.586925279830083,152632570.7698225,878909549.2321022,1059758.557433982,519684.0381977933,2684806.5979305245,31807.9006046019,1972457.7644003502,67959823.57984,0.0,39860000.0,123331652.29359,1291947494.92379,0.0,0.0,0.0,0.0
fastaaab,fast,a,a,a,b,max,0.05,2040,67.87103138918206,980.3029737682116,1269418966985.7026,-27.282230778086618,2.6927316008024063,5873080161.533052,125000000.00265715,64899540.059439376,560.7941215409844,523797.80445661437,0.7682522199248963,3.951232033068759e-09,1.4575309052726743e-08,-0.0,7.180519798169314e-09,0.3749280531677763,996516145.3290086,1093012.5039229556,605516.3795156949,2939919.041651194,31807.900028955482,6682821.156715781,9974579.27524,0.0,39860000.0,123331652.29359,2121413920.8465,0.0,0.0,1899817.54882,0.0
fastaaab,fast,a,a,a,b,min,0.1,2040,34.4754151074721,1149.0655855320301,1323685493093.5295,-0.19078999950881312,0.7032281936113115,807278631.2169466,125000000.0000993,0.0010459648382445642,361.6567858330579,290173.75304821937,0.6920483040120772,0.04640852800083272,2.758084867274398e-12,-0.0,12.665551416134335,142862428.23459262,886407915.3048661,1018136.8184727489,562950.6377113757,2888418.485291091,32718.12225029503,739652.8797874287,257516800.81383,0.0,39860000.0,123331652.29359,1152046757.3625,0.0,0.0,0.0,0.0
fastaaab,fast,a,a,a,b,max,0.1,2040,86.73270770620462,436.3499993868942,1327441065614.9941,-20.068720324833734,1.655009541947638,4575343817.721032,125000000.0000246,114360007.27926168,647.5737059531207,655299.2406048096,0.7878045256228942,1.6875427244886373e-09,4.23163631684672e-09,-0.0,4.632182802954796e-09,419256576.5111036,673269449.0165174,1164203.8029268207,719922.7573636955,3307632.4939244697,31807.90001516785,7514413.045513493,34527279.01756,6040047.66651,39860000.0,123331652.29359,2537484485.11901,0.0,0.0,149557684.38234,0.0
fastaaab,fast,a,a,a,b,min,0.02,2045,34.219641072848816,1013.5132211142079,1071798874624.594,,91.92325110101791,102364755486.90695,200000000.00011182,2453337.9187655575,410.914244861207,301470.28181472176,0.6645141113511942,1.857815361080384e-05,0.002310860442390341,-0.0,1.1671878263393398e-07,465447.2391805932,1064940869.1394393,1027858.1074012342,494646.2336697123,2532392.918172328,31807.900194503814,4094721.4801373165,3284365.8884,0.0,64200000.0,214563285.49707,1026731899.32368,0.0,0.0,0.0,0.0
fastaaab,fast,a,a,a,b,max,0.02,2045,48.24907446267253,758.0102417648986,1090009345576.6814,-2126.98911614097,190.15305354396307,297017728315.5476,199988010.09511787,71296115.71593937,511.61265992107064,430570.1727916842,0.6606990833239876,0.04307216535623563,0.10287421626511363,-0.0,0.16675990646032524,378059759.15504396,784190409.6119487,983972.8222513609,580458.9214649723,2503157.8197320327,32044.894271279918,6476655.218684616,7122568.57569,1851802.74012,64200000.0,214563285.49707,1453248875.66306,1074610.47233,1080795.56715,3656218.44401,1147019.44656
fastaaab,fast,a,a,a,b,min,0.05,2045,33.75429288373615,946.5070789996627,1084813005613.7332,,91.71411869741053,101081002190.36288,200000000.00006965,3662261.0432263585,422.9944887601473,287870.29957409174,0.685488689119127,0.0003770076725137793,0.01967243334474414,-0.0,3.606816867561445e-08,97655974.11213598,990260971.7972127,1012114.3713914664,511622.50192928675,2682727.013115462,31807.900099089526,1975771.1362683866,6120109.53595,0.0,64200000.0,214563285.49707,1085538606.35335,0.0,0.0,0.0,0.0
fastaaab,fast,a,a,a,b,max,0.05,2045,61.06881585948844,324.5487396165013,1125961453120.538,-40582.499099567176,3063.0014448524757,6003884376244.578,199924284.82833612,92564250.78153516,587.4386110609839,524608.4296829175,0.689711511722593,0.13397973058798576,0.4253528225553692,-0.0,0.4399044660128886,671299201.7462572,574484242.1594056,1044299.7803167824,598275.5824981153,2943353.37266552,32273.032429535662,6955073.264336358,106766117.42471,10945938.22366,64200000.0,214563285.49707,1704549618.99943,2850875.23689,3445162.22384,8062693.50945,3262802.4694
fastaaab,fast,a,a,a,b,min,0.1,2045,35.85656662798941,821.2518091753659,1119005631513.9087,,91.04809296725115,104217055658.79158,200000000.00000593,1921664.2752905344,428.20538508385,290173.75302788394,0.7213748300958361,0.00024729325489593546,0.04361657374523173,-0.0,2.3348299826142855e-09,145662287.73426512,953814937.7156514,973201.024461813,554897.937704098,2886338.9022919717,32718.12225539181,2771981.5074046683,18047296.54247,0.0,64200000.0,214563285.49707,1110905284.00835,0.0,0.0,0.0,0.0
fastaaab,fast,a,a,a,b,max,0.1,2045,84.07703361212718,3.237181731148924,1182240043990.3984,-802.2029027689812,38.84371223166537,103549711309.14189,125001299.5218294,134700929.5649837,676.1176920940804,656126.2804176367,0.7626879970087687,0.9778236135752417,1.2934510214197021,-0.0,0.500075799294914,694386372.5872678,251843489.77872488,1114771.0090427895,712127.8311267707,3308113.170461325,32209.596738868866,8579951.408567522,461234781.39873,54411669.98422,64200000.0,214563285.49707,2128546091.18734,6067553.39735,8003326.83023,22364497.22998,9833024.81463
fastaaab,fast,a,a,a,b,min,0.02,2050,30.454294467579828,403.0709395672332,951504223407.2377,,77.85567141425935,71867797697.81116,275000000.00003666,8707670.608675452,396.21546111804423,301470.28181472176,0.591045026156229,0.07041322797815287,0.5367528528553539,-0.0,4.374482483350982e-08,534484470.9571805,645776821.10536,978009.241495108,480696.93461767794,2504627.155683707,31807.900064422327,6690050.960255118,72143328.84387,0.0,79300000.0,304105444.0116,590077644.43542,0.0,0.0,0.0,0.0
fastaaab,fast,a,a,a,b,max,0.02,2050,44.230078330388714,261.0821804720218,969039924291.3964,-137825.44942280336,9089.94706219359,12421872883985.008,274991384.5333156,71298493.79570056,483.6685646110912,406189.0997137552,0.6399805277171167,0.13816893677423753,0.4750722802285209,-0.0,0.23553184914990735,751820965.7460048,491545222.17226225,933727.62230321,566466.1462886711,2475890.196093691,32044.99338219074,6648268.506463486,218669751.77313,34553580.3344,79300000.0,304105444.0116,883855709.17145,2217526.44129,2550613.77964,3860308.24082,2771857.18542
fastaaab,fast,a,a,a,b,min,0.05,2050,30.626490955364982,369.5745782065219,965802485574.0514,,68.11795417102329,63007188820.85198,274999999.9999901,3700811.612615768,398.2119140297058,287870.2995740917,0.6217895624502919,0.1330685261141467,1.2861008230904063,-0.0,8.119706176320727e-09,551695441.7722013,632335585.838363,961873.9653613861,497673.20289610187,2654961.25092296,31807.900005177908,5291906.13442342,85606379.02357,11933706.90613,79300000.0,304105444.0116,587136328.5346,0.0,0.0,0.0,0.0
fastaaab,fast,a,a,a,b,max,0.05,2050,60.088573814498986,19.764944801902995,1004639352820.2196,-114501.05801277587,6977.739195665622,13307543279905.338,212526491.4997683,83090453.11635843,523.0872308949091,470799.70092445903,0.7505294698636457,0.7562954363004937,1.134616591398851,-0.0,0.39530245217821036,695360121.666775,324205147.4272153,994013.3196666627,584217.7681443435,2916795.0386971226,32275.873868949013,7322737.495733137,534579472.72389,45526052.47258,79300000.0,304105444.0116,1114803360.03972,6442574.05932,8152951.32252,11731834.65203,9903635.10519
fastaaab,fast,a,a,a,b,min,0.1,2050,33.589017316094086,252.78186738965826,1001250189938.3656,,75.90792837183226,79295152562.56512,275000000.0000702,1340684.665338707,396.3584014237447,290173.75302788394,0.675608825848566,0.3041637387008742,1.2752865924139898,-0.0,3.144577386390722e-08,527331547.23814476,651711898.8137307,922954.0297489425,540948.6387459359,2858573.140593187,32718.122377497766,4977469.716569939,200075966.61874,29104132.27325,79300000.0,304105444.0116,559897898.41936,0.0,0.0,0.0,0.0
fastaaab,fast,a,a,a,b,max,0.1,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fastbaab,fast,b,a,a,b,min,0.02,2025,-0.0,6.342191170128527e-13,974977592664.9983,,59.29196877661885,-0.0,0.0,0.06611790864114843,7.157260189373835,0.0,,2.8471538831302072,0.831481718630838,-0.0,6.741593987989569e-09,3555000881.8689394,5395060620.59629,356585.9308313498,57030.62617207361,418146.28373534646,99790.10002308307,0.03276259527253061,98096328.16582,32842594.94789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fastbaab,fast,b,a,a,b,max,0.02,2025,3.7928066863997367,4.826582039738259e-07,989602253397.0281,-12.51431826221719,0.5114268465208471,63751400.10464133,556.6809461795465,0.32178908054556127,7.938960183352368,24569.830611540394,0.9998982558964884,5.5907689426727744e-08,6.052768953170252e-08,-0.0,2.380391847647841e-08,3547708358.7611794,5392840303.477564,377208.34668822563,61113.47930124993,450946.89606844075,99790.1001178463,0.16079986288794554,98096329.45302,32842595.08521,0.0,0.0,3805318.14605,0.0,0.0,0.0,0.0
fastbaab,fast,b,a,a,b,min,0.05,2025,-0.0,2.2374870640602782e-12,974977590569.6738,,59.29193230818504,-0.0,0.0,0.11045095231287513,7.157260294384599,0.0,,2.84715413032645,0.8314815043781235,-0.0,1.1249723240768304e-08,3555000788.857612,5395060620.743583,356585.9309865228,57030.61329156181,418146.31106848625,99790.10003856014,0.05452524497865098,98096328.27889,32842594.94594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fastbaab,fast,b,a,a,b,max,0.05,2025,8.502741944669811,1.615833586076266e-08,1011539249163.6058,-12.083529205047169,0.46610025260635707,130533365.41757405,7.665431080049075,0.0046207826293165905,40.18668757506022,55086.42905102137,0.9997965723788268,9.450076646271306e-10,8.905318412983909e-10,-0.0,3.189229972403088e-10,3760174506.958505,5261660167.574745,398459.07321990316,79186.4019583386,445684.51024715643,99790.10000155038,0.0024221565163363287,98096328.01487,32842594.95201,0.0,0.0,160787465.92187,0.0,0.0,0.0,0.0
fastbaab,fast,b,a,a,b,min,0.1,2025,-0.0,2.754438673379353e-14,974977588135.3301,,59.28969004080092,-0.0,0.0,0.0002455769470935782,7.157260034708527,0.0,,2.847153512385654,0.8314820398604348,-0.0,2.527379119954065e-11,3555000623.89063,5395060618.19994,356585.890557933,57030.63200481098,418146.3283775826,99790.10000007745,0.00011529978537117397,98096328.00016,32842594.95116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fastbaab,fast,b,a,a,b,max,0.1,2025,16.199227146061162,2.4854082063933956e-08,1048100908772.4629,-11.826465936481036,0.4476302191194104,238808664.94279405,4.19912537441769,0.010777539294631072,92.8825610690337,104953.3127455156,0.9997591998963092,2.231391294685448e-09,1.8133004104361596e-09,-0.0,7.651915820527454e-10,4100620107.4458003,5048796311.025964,431968.2726778615,110421.25129263989,433715.9622707701,99790.10000388717,0.005807242574546625,98096328.01733,32842594.95402,0.0,0.0,417311317.36188,0.0,0.0,0.0,0.0
fastbaab,fast,b,a,a,b,min,0.02,2030,-0.0,7.257733542819158e-11,939369441843.3069,,88.91631848213292,-0.0,50000000.00002304,0.22477083185165758,57.15726050482995,0.0,,2.847329050715948,1.2857890318923393,-0.0,3.60890973995069e-08,2441014248.694379,4984777924.112842,528089.6781571172,173952.1887996854,736554.5009222489,78601.10008816683,7243.694265427457,98096328.49502,32842594.92998,0.0,6757898.75581,0.0,0.0,0.0,0.0,0.0
fastbaab,fast,b,a,a,b,max,0.02,2030,4.604215324766246,3.6454272201911397e-07,954909930920.146,-16.18000907153849,1.0700453208427971,153368204.5911192,49999999.997378655,0.04204223631201929,60.381970431639886,30586.53191617392,0.9636405587606769,7.748945439096792e-09,7.327582985398789e-09,-0.0,3.5821341422237503e-09,2458847976.388898,4970744878.77483,525373.0919394022,204208.16268434806,772722.0501734084,78601.1000188983,11528.489789462737,98096328.10128,32842594.94499,0.0,6757898.75581,15697910.83989,0.0,0.0,0.0,0.0
fastbaab,fast,b,a,a,b,min,0.05,2030,-0.0,4.194180484955129e-11,939369439473.8557,,88.91631697677394,-0.0,50000000.00003463,0.1917999216920204,57.15726045921445,0.0,,2.847326366730565,1.2857916980649624,-0.0,2.9120929189116057e-08,2441014270.598227,4984777920.322131,528089.5956280422,173952.18093846724,736554.7597039258,78601.10007028266,7243.50193940805,98096328.41128,32842594.93466,0.0,6757898.75581,0.0,0.0,0.0,0.0,0.0
fastbaab,fast,b,a,a,b,max,0.05,2030,9.806534491579207,4.301696269776541e-08,977923689210.8616,-15.588733860857038,0.995649046179664,304117026.31009144,49999999.99993316,0.004234580566579271,96.00051516131367,63954.44818965293,0.9851361302022466,1.1223073269422577e-09,1.0081156661992562e-09,-0.0,3.6885990959597347e-10,2649955766.7020006,4823700011.1895,537931.5539856922,233545.16600167655,789367.7589588398,78601.10000198816,7101.721012660208,98096328.01016,32842594.95013,0.0,6757898.75581,189089216.07148,0.0,0.0,0.0,0.0
fastbaab,fast,b,a,a,b,min,0.1,2030,-0.0,1.0376513646903051e-10,939369441617.4846,,88.91630061931242,-0.0,50000000.00009859,0.33654357854970085,57.15726072468481,0.0,,2.847327910866076,1.2857902160714432,-0.0,4.930907014218919e-08,2441014313.250001,4984777921.419592,528088.2960415322,173952.88223171694,736554.5185784823,78601.10013227734,7243.291523753725,98096328.70114,32842594.92545,0.0,6757898.75581,0.0,0.0,0.0,0.0,0.0
fastbaab,fast,b,a,a,b,max,0.1,2030,18.15025888341278,4.732907503855536e-07,1016242760598.5481,-14.606625998569346,0.8797149808058243,500457372.0777052,49999999.99325215,0.04998700323276781,153.12641397492706,118050.09289647918,0.9894433762094742,1.0911053217077438e-08,1.3359613995250722e-08,-0.0,4.067803845896145e-09,2956054782.754735,4588743916.776079,550634.6594579659,286995.7222646101,791029.183573599,78601.10001959791,6983.284239502565,98096328.12057,32842594.94477,0.0,6757898.75581,467178459.2434,0.0,0.0,0.0,0.0
fastbaab,fast,b,a,a,b,min,0.02,2035,4.901506796478072,163.36722118113147,1013424512419.5613,-6.726828095382787,1.5620768153715172,242448970.32935238,149999999.99966577,0.7916601377307672,172.37809147719625,41632.7336450718,0.7027709960789195,0.049503982153242705,0.0007798108903593987,-0.0,4.365142686521586e-08,456870759.27024025,3858510940.851067,859422.4177389953,357402.22369196557,1443589.0397353922,40121.30001292679,998251.3153441754,0.0,15794064.58443,19440000.0,65889512.86918,92181284.51705,0.0,0.0,0.0,0.0
fastbaab,fast,b,a,a,b,max,0.02,2035,20.61958613730234,259.79577609601995,1014251740259.4106,-32.11355640083155,3.565413514215249,2385764553.291123,150000000.0053419,0.1427301877499812,297.2951664240644,161876.99576335627,0.7684329296351836,1.268199774086919e-08,1.3133567603237709e-08,-0.0,1.6276289411157647e-08,1049423379.3469703,3402141810.025852,787396.4292324372,442741.4088504531,1412717.2019335013,40121.300064240306,1624694.0791945183,2287272.22672,8025676.81983,19440000.0,65889512.86918,708519651.61671,0.0,0.0,2944634.75674,0.0
fastbaab,fast,b,a,a,b,min,0.05,2035,2.6122531924046974,87.06639872435102,1038834541759.2712,-3.416358067287557,1.075632016219456,90610474.90739866,150000000.00099897,0.42573129448761476,157.1572637108693,21496.81320695892,0.7253712430369947,0.02354527734125166,0.000425674588812092,-0.0,2.048339341004024,393775015.2932236,3907107472.5503383,910690.6147631409,392608.11889620184,1567295.3215693657,40121.300068470824,300431.76564073656,37964398.30468,32842595.94234,19440000.0,65889512.86918,0.0,0.0,0.0,0.0,0.0
fastbaab,fast,b,a,a,b,max,0.05,2035,30.952674446162842,114.53985230923301,1040456043642.2778,-22.98585505038509,2.2667566490830264,2217541871.3778195,150000000.00059786,0.06079898970092035,336.48190414860966,236831.69504027197,0.792112828073816,4.853559288026011e-09,5.446637733740295e-09,-0.0,5.945532323802452e-09,1331922124.1050193,3184612891.811521,817846.1057141469,538734.2513979843,1462682.642429953,40121.30002186062,2339509.978789109,26693429.83387,12745907.90618,19440000.0,65889512.86918,894273411.47072,0.0,0.0,12610378.37659,0.0
fastbaab,fast,b,a,a,b,min,0.1,2035,0.483736067574284,16.122923049632956,1081185725039.3469,-1.8870016712704742,0.8744542745600615,14056914.967731401,150000000.00408033,0.11941275984318417,150.0002241169944,3718.161326375187,0.7766035810122229,5.449179914304229e-09,0.0002249598332779191,-0.0,5.659645826825349,340588252.55331725,3948069173.5103636,951557.6112943402,435395.26741547306,1782008.0389001756,40121.300089574164,218691.27365670397,119435882.87654,0.0,19440000.0,65889512.86918,0.0,0.0,0.0,0.0,0.0
fastbaab,fast,b,a,a,b,max,0.1,2035,42.61068193230338,61.785402628053156,1084171056282.8596,-17.10779792743674,1.3686636605743234,1842371726.376345,149999999.9012513,1.847968556527226,395.90239157061427,320397.246458903,0.8113741208488302,1.522706913018934e-07,2.241237041502111e-07,-0.0,1.421366733369909e-07,1655535870.8095698,2935389057.883383,878752.0790677271,586020.0949450771,1551021.6341552746,40121.3006973712,2662192.4308709945,66997112.93609,32842594.15508,19440000.0,65889512.86918,1162212836.51929,0.0,0.0,72831991.45214,0.0
fastbaab,fast,b,a,a,b,min,0.02,2040,29.422017893320465,980.6358555788869,1172132895552.058,-4.736752144320431,1.260823512831284,1197943786.3174047,249999999.96995384,18527528.298185293,411.0087527467596,244647.09801786667,0.702892356908384,1.5705300992773245e-07,0.0060125288892478555,-0.0,7.223628454386787e-07,153787416.03411242,1364334635.5243804,1039433.7642790112,490439.3623692407,2296211.337621613,31807.901850045513,4039286.6379547683,7033304.03941,2034525.43118,39860000.0,123331652.29359,781633281.65802,0.0,0.0,26943544.2199,0.0
fastbaab,fast,b,a,a,b,max,0.02,2040,48.54897311125976,1057.5878783785945,1173636757534.748,-30.280075597850026,3.0261861521686275,4760985752.052779,249999999.9936304,95833700.71574391,584.8976764983162,377616.7419567439,0.7587607571923486,4.181061029930446e-09,9.257946129856244e-09,-0.0,6.7559321115003914e-09,0.7156339629901374,1482261507.0690703,1022156.589115541,564530.6617332515,2361318.4689735994,31807.90002812264,5357960.171784339,8003204.63204,179668.91477,39860000.0,123331652.29359,1630093440.96434,0.0,0.0,1042044.10693,0.0
fastbaab,fast,b,a,a,b,min,0.05,2040,27.62598079431242,920.7739398721664,1204511957871.4375,-1.354399591878449,0.8426850578576146,770550439.4975183,249999999.9976516,0.5844899112889088,447.6015073292234,224482.54794101804,0.7181763363440836,0.03357578540569532,2.9116774537584044e-05,-0.0,7.624411786087784,156725977.74116132,1361992175.8188398,1035106.3784440183,506354.97866844793,2546530.6290373113,31807.900381108466,1257414.3512776396,50898572.52393,0.0,39860000.0,123331652.29359,961925407.90524,0.0,0.0,0.0,0.0
fastbaab,fast,b,a,a,b,max,0.05,2040,61.917691054835046,613.6837951962634,1206786869132.981,-24.952302687179305,2.327562060819746,4596989409.51204,250000000.000598,112638822.46628872,635.4104708129672,476574.82317163266,0.7704127723586507,7.596925928791792e-10,1.3083255274599923e-09,-0.0,1.815133915839462e-09,296309596.50678295,1253913466.9660594,1066801.518852021,600200.9472643987,2794723.4044919224,31807.90000737086,6463186.212049038,18520658.71082,754407.18688,39860000.0,123331652.29359,1875380328.84463,0.0,0.0,5869596.40572,0.0
fastbaab,fast,b,a,a,b,min,0.1,2040,26.805485091286148,893.4268180925658,1258437539278.4841,-0.22411616001884413,0.70653761970446,630620921.4222289,249999999.99999738,0.0010564702603092987,433.8040190301396,201674.04190372842,0.7742098634783439,0.045039641797510195,3.2123209019518784e-12,-0.0,12.617450104405167,143405058.87657705,1372182163.2016315,1010502.2708671199,526649.1244652619,2789352.6100160717,32465.22341388671,269739.2089524068,257516800.81386,0.0,39860000.0,123331652.29359,894759148.22584,0.0,0.0,0.0,0.0
fastbaab,fast,b,a,a,b,max,0.1,2040,80.38569619263224,222.41449175446513,1261173915655.1047,-22.169765524054657,1.9708260519052472,5070108215.293817,249999999.8928104,168143965.51693964,757.6158761977124,615157.3632161755,0.7777229922176133,5.4084924703471536e-08,9.97162682867704e-08,-0.0,9.923418678946715e-08,967667946.4404771,737231376.1454201,1165692.02253804,688669.9628142525,3236873.785021946,31807.900389305607,6509141.166429037,27832186.49431,7338600.48961,39860000.0,123331652.29359,2463292080.90334,0.0,0.0,17600761.08234,0.0
fastbaab,fast,b,a,a,b,min,0.02,2045,26.305963445828976,406.7538846410836,1005161833579.1593,,90.06371824670836,74291107648.25699,400000000.00475895,78267021.17765298,534.0000574975337,244647.0855553762,0.6282433391904446,0.029509005997013078,0.12008323060808555,-0.0,4.7036616056066444e-07,551226701.8871715,1418598195.8734848,991312.2836281627,482386.6615165157,2294131.7442711787,31807.900949187308,4043406.190313858,507495.70666,0.0,64200000.0,214563285.49707,652313132.46641,0.0,0.0,162363.84152,0.0
fastbaab,fast,b,a,a,b,max,0.02,2045,40.90124682640738,237.34027607449045,1030101056136.7101,-23420.941612044597,1667.9694401783556,2085785188409.4006,399983760.26756704,125112806.06028202,606.4149607759197,377750.86042654637,0.6381183454437056,0.04126223219558712,0.17502738967078388,-0.0,0.07589464516779813,822104501.3393501,1216463917.1353743,972563.2882579684,556522.398510073,2359485.588817194,31884.45285779037,5620617.96905573,135088343.09399,13623473.10087,64200000.0,214563285.49707,951208016.4715,875462.97006,995380.39035,1827670.09134,845589.0909
fastbaab,fast,b,a,a,b,min,0.05,2045,26.14265612529321,315.5654442350863,1025051084824.8629,,86.9854676638873,70190678800.8563,400000000.00011414,60844487.929743335,519.6359860403619,224482.5419626942,0.679564645574772,0.053081134037636354,0.17454776847977957,-0.0,5.5513713057761216e-08,505595078.7317053,1453808366.7625237,985908.2376750361,498299.8025647229,2544451.0448533813,31807.900123770887,3482426.0674400027,38542885.29231,0.0,64200000.0,214563285.49707,582388749.39091,0.0,0.0,0.0,0.0
fastbaab,fast,b,a,a,b,max,0.05,2045,59.18554112734087,5.509355595109959,1063156800680.618,-579.5475978202712,32.874250974917196,62747967102.375244,295000967.67626965,137147321.5094757,683.3956203602435,477462.12910345464,0.7348787168145007,0.8218292978970565,1.409324886004455,-0.0,0.5132127700646683,726705942.8091359,946018558.7470721,1017393.2004529214,592508.7102252907,2794553.1934216744,32248.924585528803,7063429.5242371475,450456286.2438,51605788.06664,64200000.0,214563285.49707,1329664402.16372,7650529.12117,9514740.04284,15186712.59188,8689628.04356
fastbaab,fast,b,a,a,b,min,0.1,2045,26.325647298382947,254.18560786281685,1055657661421.1697,,86.13130334555865,70569059363.04428,400000000.000101,45012529.10348273,500.0707552359647,201671.1910771175,0.7606364977528666,0.05105372969874367,0.19172991528480698,-0.0,5.7087077057003314e-08,455252295.4918532,1493286094.481233,960857.1788992016,518596.42448665027,2787273.0272137984,32465.223495488623,3006347.702641601,128384412.76371,0.0,64200000.0,214563285.49707,487144664.66837,0.0,0.0,0.0,0.0
fastbaab,fast,b,a,a,b,max,0.1,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fastbaab,fast,b,a,a,b,min,0.02,2050,24.93730625679564,121.30414973559095,914528384040.8563,,63.18160036361401,48177818270.81273,431871502.9490814,60416881.46612276,477.35051590676545,244647.0855553762,0.5954473470383917,1.5906717566758046,2.079826971923523,-0.0,1.6856787615612592e-08,819695672.7265954,1035231004.4550871,941071.8771012959,468437.36199408385,2266365.9795626774,31807.90004664273,6363811.807192983,350699307.16124,32842594.90014,79300000.0,304105444.0116,186550539.77831,0.0,0.0,0.0,0.0
