scenario,SEQ,SEQCOST,CCCOST,sense,slack,horizon,h2prod,imports,system_cost,obj_bound_dual,h2price,co2seq,dac,elec_cap,elec_cf,total_onwind,total_offwind,total_solar
baa,b,a,a,min,0.05,2025,-0.0,5.5245753835960024e-11,978079489278.4824,,59.25325465004141,0.0,0.28563507578505165,0.0,,351505.56693540746,61977.86993866625,404457.4921718148
baa,b,a,a,max,0.05,2025,10.47329080337062,1.4909071239325803e-07,1013329808458.8018,-14.732097550792385,0.5650489647651414,3.834016177873309,0.13388302020846735,67860.61966844753,0.9996836901048934,397334.1467508369,94866.44985661583,425458.91380192887
baa,b,a,a,min,0.05,2030,-0.0,5.046475968135369e-12,944022822052.959,,84.75142301060384,50000000.00001561,0.221406162633482,0.0,,508346.7867394531,206781.54694280823,673286.8845583261
baa,b,a,a,max,0.05,2030,12.252672399338168,2.7364277714958025e-06,982912163029.5587,-17.510502462619854,0.9890676288139223,49999999.781948745,0.29739718228411105,92319.88456653817,0.8445896745483281,530211.5258869063,270263.690753168,718507.3351782914
baa,b,a,a,min,0.05,2035,-0.0,8.794006004825704e-10,983397136614.6478,,230.38293580075126,150000000.00046223,2.331807031443876,0.0,,843830.4894430996,372731.9516901908,1100271.420930026
baa,b,a,a,max,0.05,2035,30.217156716599856,19.360140103439704,997643372950.4849,-22.222298712992256,1.6788353921119106,149999999.8956827,0.9592119686655227,252755.08913642782,0.7272726501794624,774449.8404046778,513648.84079956874,1188901.5991810835
baa,b,a,a,min,0.05,2040,15.208830027780493,506.9083949074362,1072554044549.5698,-2.6688337228796537,0.9883568734250144,249999930.12683308,2727.3197963825705,133384.7716331247,0.6641628630041315,1008031.3966357589,474398.71555752784,1944555.2211527857
baa,b,a,a,max,0.05,2040,47.84630116336535,189.0081743513263,1076482434336.1863,-28.468064851481056,2.274149148188798,249999999.80447856,47090948.671786875,426934.18989700853,0.6681417851472377,1038938.4186637269,567714.8211244126,2074203.5953459074
baa,b,a,a,min,0.05,2045,15.141550489594435,309.4892002846072,959363151056.6322,,87.29028621798575,400000000.0000047,24388861.135615226,133360.2682789432,0.6613462875537341,958833.3407472766,466342.4869416271,1942474.6252098507
baa,b,a,a,max,0.05,2045,,,,,,,,,,,,
baa,b,a,a,min,0.05,2050,12.701511516728491,366.6196507417168,889123286828.1304,,72.42665313778288,466665778.2400202,42911943.28524047,133360.2682789432,0.5547712893525729,910851.6458159392,452393.1880165379,1914708.8636697498
baa,b,a,a,max,0.05,2050,,,,,,,,,,,,
caa,c,a,a,min,0.05,2025,-0.0,2.642421530705024e-11,976919843422.2278,,59.263636246294574,0.0,0.12973819495330097,0.0,,351505.5770667385,61977.84177631579,404457.51676709275
caa,c,a,a,max,0.05,2025,10.474042351379776,2.2579515212890752e-07,1013329810012.8358,-14.732067318238727,0.5650190932118291,-2.20163276489086,0.08114615316241477,67865.48621584295,0.9996837347568444,397344.4532390542,94866.37759288134,425456.13227882364
caa,c,a,a,min,0.05,2030,-0.0,5.632656362843455e-08,942325210287.3254,,77.23186239755192,99999999.98634823,584.5068488762788,0.0,,498846.2680414752,183477.5944420048,668691.0910193013
caa,c,a,a,max,0.05,2030,11.706018806882739,2.54919894818095e-06,980913039675.9073,-17.417600970016604,0.9570454247760556,99999999.93010908,0.30976937200105986,82934.44288403471,0.9037652897279868,515256.5205060807,246836.53082044233,700908.9193513924
caa,c,a,a,min,0.05,2035,-0.0,2.1421925256263204e-10,927870480180.4443,,151.06050278990875,300000000.0000481,0.25822435965241647,0.0,,684082.1119397837,318129.3630381294,1039880.4480571556
caa,c,a,a,max,0.05,2035,19.237364183283255,4.527645253770334e-06,958485102172.662,-21.138987980682998,1.4498456194514109,299999999.9736545,0.47324792492392,161107.48647037486,0.7355927171794862,690851.8959461888,411541.61226164585,1055168.1519136592
caa,c,a,a,min,0.05,2040,1.5889292490760225,52.95896404350912,1015323574540.422,-3.6093746775623288,0.9465534415239093,500000000.2069372,18436265.73819016,14323.133719609576,0.6461770727218447,971662.7563273043,431798.89853895834,1633035.0280116051
caa,c,a,a,max,0.05,2040,34.216078017233826,125.92596370706853,1018187228842.8354,-24.301390877556333,1.6495796279920787,499999999.8678335,87578768.70150438,295824.54539085546,0.6923871888986076,928171.2883554619,482388.7509527836,1688096.511945723
caa,c,a,a,min,0.05,2045,1.85274971553105,61.75214816568717,929435453159.1274,,73.51225484954627,634750925.192898,53361841.771715194,14297.32394988064,0.75482630952109,922017.6791098833,423743.71924673446,1630955.5701557356
caa,c,a,a,max,0.05,2045,28.61134483230025,7.587907399493809,945195211234.4739,-254.03717716333156,16.566474447496823,532542451.0240358,92411088.08271527,296327.21994980774,0.5770486897064404,878843.5517600515,474505.3338081222,1687490.3833033978
caa,c,a,a,min,0.05,2050,1.7009727658159373,56.6934196924562,862511136261.3369,,73.31067744416397,709305821.5192846,63749343.359248765,14297.32394988064,0.692991063311923,875498.1190665105,412983.9970040085,1612649.5491412068
caa,c,a,a,max,0.05,2050,33.53940492267939,128.16111780160333,881691860590.4829,-31.700982158837878,2.0093867270275343,577991449.7473954,84250578.44673032,277505.6889758706,0.6984150039259663,838919.860688815,475293.7606476628,1785873.6466969696
aba,a,b,a,min,0.05,2025,-0.0,3.9835728963231166e-12,976789400654.8274,,59.272919966652175,0.0,0.014499924420851783,0.0,,351505.5851790762,61977.81931482589,404457.55214165564
aba,a,b,a,max,0.05,2025,10.487673259405142,1.0407495434891e-07,1013329808935.6521,-14.731133566913174,0.5648654046510924,0.0207829636212864,0.07640430216188407,67953.75765758326,0.9996844502047073,397501.6613320325,94864.08544261681,425453.5563539323
aba,a,b,a,min,0.05,2030,-0.0,7.751467265161971e-12,945253805504.905,,89.19102889843855,25000000.000006896,0.03614880507105599,0.0,,513450.40622589475,217544.33209295268,675739.2074881461
aba,a,b,a,max,0.05,2030,12.576835292459197,3.0354962343960126e-06,984192416763.2031,-17.668009350231316,1.0197138857889438,24999999.947162237,0.3650850908413149,97112.41982183018,0.8222439914377738,536879.2787174291,282874.7424026211,724432.0960962122
aba,a,b,a,min,0.05,2035,1.4401343807330846,47.99967826006904,1019530464033.793,-3.252673442565539,0.9938346108711007,75000000.001202,0.6435288944974977,12618.812003744326,0.6812455786168573,892468.5580441125,433092.8292561269,1184967.3753420291
aba,a,b,a,max,0.05,2035,37.03101666253079,52.81933204872938,1021412142755.2021,-22.825194353524818,1.8085605623148306,74999999.99502808,0.13396131310505377,307661.4428329641,0.7295799273103857,823623.0934111365,565718.6292039637,1250862.077010827
aba,a,b,a,min,0.05,2040,22.770048738582854,758.9257244038935,1108763091814.9714,-2.8566327132262677,1.0282312211675833,124999999.996411,0.23729991413796064,200823.589298494,0.6612926899531774,1023390.329716362,506694.8542524663,1983253.9892681257
aba,a,b,a,max,0.05,2040,57.153682995615846,215.5382714586424,1112182232816.295,-28.930901380748455,2.4119223969005574,124999999.93501236,24385608.185333785,505791.5371662396,0.6727204091185187,1089353.1417003665,590708.9234422814,2323370.7332219854
aba,a,b,a,min,0.05,2045,22.688753952165985,756.2161692817405,986814777051.3008,,94.6077383891068,200000000.00042635,4.792168234062772,200823.5857343895,0.658909725259164,978563.8085205567,501789.09981931385,1985128.5021258024
aba,a,b,a,max,0.05,2045,52.469360351049986,282.6912162475021,1029795666350.1011,-43.493408250886255,3.0042893864382325,199999999.92158946,47121220.70238362,505786.8278362537,0.6172447701397403,1046270.3703080156,585315.2396356084,2326861.6343087773
aba,a,b,a,min,0.05,2050,21.538246747554176,717.869764096452,902888318107.1328,,90.03266992080286,275000000.00005484,16253456.169434903,200823.58573438952,0.6254468603005682,937965.8623260598,508442.77798390406,2034170.614130733
aba,a,b,a,max,0.05,2050,55.98403225006575,296.21556697867766,951604588564.1394,-29.845708943840446,1.8204807754194754,274999999.47439253,54862698.23341505,473001.36680554313,0.69287140698937,1001383.7990623149,584711.2069421684,2345931.185838369
bba,b,b,a,min,0.05,2025,-0.0,5.5245753835960024e-11,978079489278.4824,,59.25325465004141,0.0,0.28563507578505165,0.0,,351505.56693540746,61977.86993866625,404457.4921718148
bba,b,b,a,max,0.05,2025,10.474215643567652,1.5515388169107338e-07,1013329807267.1364,-14.73205882302344,0.5650617224477761,15.743459563029546,0.10006577964766947,67866.60848059668,0.9996837430683874,397346.631488899,94866.45547385252,425455.4779324998
bba,b,b,a,min,0.05,2030,-0.0,4.042602520400578e-11,943681853292.2786,,84.7513340149905,50000000.00004433,0.3522429429923534,0.0,,508346.8651952561,206781.53229722887,673286.8165296915
bba,b,b,a,max,0.05,2030,12.247371822538978,1.228283194655664e-06,982392214911.102,-17.511307472933208,0.9891579512096761,49999999.91236136,0.11747236199626417,92299.1982566705,0.8444233114928147,530223.2930452849,270218.26056623727,718509.6309682815
bba,b,b,a,min,0.05,2035,-0.0,1.689078908723068e-10,982224557769.2078,,230.38278556298312,150000000.00011796,0.3440671277966332,0.0,,843831.9051013484,372730.78299749445,1100272.0021742634
bba,b,b,a,max,0.05,2035,30.239449385513005,18.996162329365536,996239998630.5826,-22.21738232219525,1.6781927224137334,149999999.98776987,0.96612518194422,252891.81156290145,0.7274037809220402,774453.2286660158,513906.10310383677,1188927.5655511606
bba,b,b,a,min,0.05,2040,15.195086385172326,506.45222905510343,1069942156734.6968,-2.6764322299587664,0.9894698395961835,250000000.00483623,0.2016260056298786,133305.14039577867,0.6639590704227055,1007655.3018091605,474033.03395564744,1943533.031332742
bba,b,b,a,max,0.05,2040,47.77947584454329,188.8199691841895,1073875325302.4231,-28.484782470565307,2.275644584719879,249999999.96023712,46822989.96796115,426482.62508618843,0.6679431204480641,1038533.6348615268,567371.9912606892,2072733.5537615232
bba,b,b,a,min,0.05,2045,15.108787813444494,309.86046525298264,955785474947.9264,,87.41844768138522,400000000.0000522,24989901.242701,133296.47180480653,0.6602311324693536,958457.8961727854,465977.8578262162,1941453.448475609
bba,b,b,a,max,0.05,2045,42.90516258622205,8.551059389558604,986252473052.5247,-208182.41591577508,12513.62639781857,346675227.4709133,71506504.28651255,427398.50425226556,0.5979773258266811,989279.7009905897,559814.3843027726,2072899.0149658697
bba,b,b,a,min,0.05,2050,12.556190719466102,357.7169893555423,884815499353.3982,,69.64710322022182,472793783.45222485,44125153.20625639,133296.47180480656,0.5486865075196489,908762.6288700143,452028.55881608796,1913687.6864751752
bba,b,b,a,max,0.05,2050,38.386159280373285,99.49698229990929,914150253698.9313,-76.24697577132666,4.873455069834486,423550003.3539725,64812982.183960214,360555.8332510571,0.6279919517508322,938960.3627610259,548435.1281040637,2047222.3525910364
cba,c,b,a,min,0.05,2025,-0.0,2.5575673672198428e-11,976810043927.4656,,59.277184529596695,0.0,0.19819198654195985,0.0,,351505.5782807222,61977.83146949315,404457.54579094274
cba,c,b,a,max,0.05,2025,10.481514033710239,2.776756917464225e-07,1013329809906.1859,-14.73157603978438,0.5649558524284313,-2.5376502472252014,0.10814592881209355,67913.86981858281,0.9996841527833235,397432.9146550747,94866.33245623308,425457.99378649227
cba,c,b,a,min,0.05,2030,-0.0,7.014428873068868e-12,941314017083.1726,,77.261629694823,100000000.00000617,0.05597759817709986,0.0,,498815.9059696805,183499.1610763098,668677.167805888
cba,c,b,a,max,0.05,2030,11.703646241270151,1.1978193050375232e-06,979873884059.3232,-17.41943166907073,0.9572584838426553,99999999.98872326,0.12842650857389426,82930.98282216948,0.9036572444291447,515302.41634254047,246780.25743811997,700935.3296714192
cba,c,b,a,min,0.05,2035,-0.0,6.25442523830767e-11,922915074395.3085,,151.06049082457864,300000000.00002694,0.09918542065429416,0.0,,684048.50527951,318133.3165698179,1039907.2326391023
cba,c,b,a,max,0.05,2035,19.28737288818096,3.129125280203234e-06,955595992866.2141,-21.11489596902564,1.446869966842548,299999999.9942322,0.322099123006043,161511.06903041643,0.7356044602516226,691162.3043308374,411729.3902482635,1055196.94390256
cba,c,b,a,min,0.05,2040,1.6053525980368815,53.50636562813905,1010099370418.3777,-3.6200371801194793,0.9476465603679376,500000000.1796651,18025220.02013398,14444.803812726579,0.6473569559988026,971234.1490684033,431797.9378082851,1632021.1799976416
cba,c,b,a,max,0.05,2040,34.075993630883815,126.2935439384246,1012969303077.7456,-24.367238134712473,1.656571070321099,500000000.0692265,87503780.79775012,295053.61362903245,0.6914534449758953,928172.2713177248,481805.11858122423,1687301.4812405608
cba,c,b,a,min,0.05,2045,1.8323840769473465,61.07336302265729,923026201697.2842,,70.60382113933478,636350323.939749,52974357.78240448,14431.423961649216,0.7395922560111061,921589.0440013553,423742.754277448,1629941.663522868
cba,c,b,a,max,0.05,2045,28.135615745033952,4.426011379691502,938372813709.0388,-343487.69025429693,21563.883829583447,531566837.72977644,93524833.20112577,295622.41082562145,0.5687811202617195,878729.9392707235,473901.6187179522,1686541.6644865917
cba,c,b,a,min,0.05,2050,1.6302682556016643,54.33684006566245,855346322448.1049,,70.4033996380167,716496697.6196271,64581812.710136786,14431.423961649216,0.6580136731336441,875428.9133776973,411989.3061114205,1603307.0344358366
cba,c,b,a,max,0.05,2050,32.05418185156356,110.0884204051521,874098727435.7556,-32.60967604567518,2.028041417555932,608241535.7910312,85423240.30309331,264173.604486198,0.7037988667281395,836925.1127375899,468657.3122157612,1722473.6699126924
aca,a,c,a,min,0.05,2025,-0.0,3.762405950852769e-11,976996885549.604,,59.26019597630819,0.0,0.21328445021094852,0.0,,351505.5740457298,61977.828389771705,404457.545587181
aca,a,c,a,max,0.05,2025,10.479077668613165,1.9951880131606946e-07,1013329815266.0876,-14.731616045312128,0.5649349282778078,-2.7319684447822965,0.09071640726124067,67898.09185602803,0.9996840319150362,397404.2899293561,94866.7698972025,425453.74138055043
aca,a,c,a,min,0.05,2030,-0.0,6.794816355544034e-12,945128847584.7261,,89.19109157836083,25000000.000026856,0.09789483037589938,0.0,,513451.0916475419,217544.06725424936,675739.1919487638
aca,a,c,a,max,0.05,2030,12.573497180348802,1.1402504943325656e-06,984061525488.5933,-17.667807361266757,1.019672678327425,25000000.000071898,0.12839243784220947,97082.11484765858,0.8222629014379339,536902.3596270368,282845.8092105277,724418.6148035498
aca,a,c,a,min,0.05,2035,1.396426735286231,46.54290297001881,1019870275914.4604,-3.2359353581049337,0.9917590586980033,74999999.99855208,0.1171600793496706,12211.26966495643,0.6826160279297532,894768.4958926556,433220.6816867769,1187080.2234622343
aca,a,c,a,max,0.05,2035,37.33990527799605,51.486477352554736,1021748601009.4194,-22.595703438283973,1.7770411094170135,75000000.01046205,0.7431896120718376,310112.5171397787,0.7297255509659312,826231.3843392958,566559.2612114653,1252661.658894963
aca,a,c,a,min,0.05,2040,22.76752983449108,758.8417693697755,1108131123035.8562,-2.8647196909339017,1.0294057164674326,124999999.99610955,0.1094880333079877,200774.62163990413,0.6613512068595228,1024277.667881415,506616.9448532196,1982764.2373428699
aca,a,c,a,max,0.05,2040,57.158515265864416,215.5200843570659,1111569543374.5225,-28.959615942057486,2.415468671862311,124999999.86534663,24186040.041855313,505966.4706608847,0.6726224115809669,1089436.9845590144,590989.0386951363,2322908.3261491465
aca,a,c,a,min,0.05,2045,22.692484787316364,756.3405179279542,985770710452.385,,94.68395554831083,200000000.00025067,2.3975255907989776,200774.61920653467,0.6591475898346717,979570.0167220534,501647.6222387298,1984971.4833783696
aca,a,c,a,max,0.05,2045,52.44362157616688,282.76643106202874,1028781333024.2559,-44.25553214233453,3.062025166089916,200000000.0679072,47020446.24488827,505961.76723260566,0.6167952613389378,1046354.2140494995,585595.3550427647,2326297.7749032443
aca,a,c,a,min,0.05,2050,21.54121124657995,717.9685708719163,901445177416.9255,,90.03371324236252,275000000.00009596,16022729.909908088,200774.61920653467,0.6256604502446463,938994.3985761884,508276.5871453607,2033699.3667103308
aca,a,c,a,max,0.05,2050,56.04022014454463,296.31032732317595,950191945647.7249,-29.734614713549004,1.8133028232206494,274999997.63690597,54823219.264917076,473149.7628349276,0.6934647719133041,1001467.642795451,584991.3209770131,2347243.710824167
bca,b,c,a,min,0.05,2025,-0.0,6.867426531976036e-10,977363690277.9636,,59.24600976245883,0.0,3.434061268105099,0.0,,351505.37627637497,61978.29506912298,404457.22513320204
